2023-10-19 16:47:00, שלומי
2023-10-19 16:47:00, ראש הנקרה
2023-10-19 16:47:00, בצת
2023-10-19 16:47:00, לימן
2023-10-19 16:47:00, אזור תעשייה אכזיב מילואות
2023-10-19 16:47:00, גשר הזיו
2023-10-19 16:46:00, כיסופים
2023-10-19 16:44:00, ראש הנקרה
2023-10-19 16:44:00, לימן
2023-10-19 16:44:00, אזור תעשייה אכזיב מילואות
2023-10-19 16:44:00, נהריה
2023-10-19 16:44:00, גשר הזיו
2023-10-19 16:43:00, חניתה
2023-10-19 16:43:00, בצת
2023-10-19 16:42:00, שלומי
2023-10-19 16:31:00, ואדי אל נעם דרום
2023-10-19 16:31:00, באר שבע - דרום
2023-10-19 16:31:00, באר שבע - מזרח
2023-10-19 16:31:00, לקיה
2023-10-19 16:30:00, תל שבע
2023-10-19 16:30:00, אום בטין
2023-10-19 16:30:00, אל סייד
2023-10-19 16:30:00, שגב שלום
2023-10-19 16:30:00, אבו תלול
2023-10-19 16:30:00, נבטים
2023-10-19 16:03:00, אבירים
2023-10-19 16:03:00, פסוטה
2023-10-19 16:03:00, שדרות
2023-10-19 16:03:00, איבים
2023-10-19 16:03:00, ניר עם
2023-10-19 16:03:00, מטווח ניר עם
2023-10-19 16:02:00, אבן מנחם
2023-10-19 16:02:00, שומרה
2023-10-19 16:02:00, כיסופים
2023-10-19 16:02:00, עין השלושה
2023-10-19 16:02:00, נירים
2023-10-19 16:00:00, ניצן
2023-10-19 16:00:00, אשדוד -יא
2023-10-19 16:00:00, מרינה
2023-10-19 16:00:00, סיט
2023-10-19 16:00:00, אשדוד - ח
2023-10-19 16:00:00, אזור תעשייה הדרומי אשקלון
2023-10-19 15:51:00, חולית
2023-10-19 15:51:00, סופה
2023-10-19 15:04:00, שדרות
2023-10-19 15:04:00, איבים
2023-10-19 15:04:00, ניר עם
2023-10-19 15:02:00, שדה אברהם
2023-10-19 15:02:00, יתד
2023-10-19 14:40:00, כפר עזה
2023-10-19 14:39:00, כפר מימון ותושיה
2023-10-19 14:39:00, שרשרת
2023-10-19 14:39:00, שיבולים
2023-10-19 14:39:00, מעגלים
2023-10-19 14:39:00, גבעולים
2023-10-19 14:39:00, מלילות
2023-10-19 14:39:00, תקומה
2023-10-19 14:39:00, תקומה וחוות יזרעם
2023-10-19 14:39:00, בית הגדי
2023-10-19 14:39:00, סעד
2023-10-19 14:39:00, זמרת
2023-10-19 14:39:00, שובה
2023-10-19 14:39:00, נתיבות
2023-10-19 14:33:00, גנות
2023-10-19 14:33:00, משמר השבעה
2023-10-19 14:33:00, בית דגן
2023-10-19 14:33:00, ראשון לציון - מזרח
2023-10-19 14:33:00, מקווה ישראל
2023-10-19 14:33:00, חולון
2023-10-19 14:32:00, תל אביב - מרכז העיר
2023-10-19 14:32:00, חמד
2023-10-19 14:32:00, אזור
2023-10-19 14:32:00, רמת גן - מערב
2023-10-19 14:32:00, רמת גן - מזרח
2023-10-19 14:32:00, קריית אונו
2023-10-19 14:32:00, גבעת שמואל
2023-10-19 14:32:00, בני ברק
2023-10-19 14:32:00, אור
2023-10-19 14:32:00,  יהודה
2023-10-19 14:32:00, תל אביב - מזרח
2023-10-19 13:47:00, דקל
2023-10-19 13:47:00, אבשלום
2023-10-19 12:47:00, כרמיה
2023-10-19 12:47:00, זיקים
2023-10-19 12:47:00, אזור תעשייה הדרומי אשקלון
2023-10-19 12:47:00, אשקלון - דרום
2023-10-18 22:00:00, ראשון לציון - מערב
2023-10-18 22:00:00, מקווה ישראל
2023-10-18 22:00:00, חולון
2023-10-18 22:00:00, בת-ים
2023-10-18 22:00:00, אזור
2023-10-18 22:00:00, תל אביב - מזרח
2023-10-18 22:00:00,  אביב - דרום העיר ויפו
2023-10-18 20:31:00, תל אביב - עבר הירקון
2023-10-18 20:31:00, תל אביב - מרכז העיר
2023-10-18 19:30:00, ראשון לציון - מערב
2023-10-18 19:29:00, חולון
2023-10-18 19:29:00, בת-ים
2023-10-18 19:29:00, תל אביב - מרכז העיר
2023-10-18 19:29:00, תל אביב - דרום העיר ויפו
2023-10-18 18:28:00, עדנים
2023-10-18 18:28:00, ירקונה
2023-10-18 18:28:00, הוד השרון
2023-10-18 18:28:00, גני עם
2023-10-18 18:28:00, פתח תקווה
2023-10-18 17:27:00, כפר גלעדי
2023-10-18 17:27:00, תל חי
2023-10-18 17:27:00, ע'ג'ר
2023-10-18 17:26:00, מרגליות
2023-10-18 17:26:00, מעיין ברוך
2023-10-18 17:26:00, כפר יובל
2023-10-18 17:26:00, קריית שמונה
2023-10-18 17:26:00, מנרה
2023-10-18 17:20:00, כיסופים
2023-10-18 17:20:00, רעים
2023-10-18 16:05:00, סופה
2023-10-18 15:42:00, עין השלושה
2023-10-18 15:42:00, נירים
2023-10-18 15:11:00, כיסופים
2023-10-18 15:04:00, באר שבע - מערב
2023-10-18 15:04:00, באר שבע - דרום
2023-10-18 15:04:00, חצרים
2023-10-18 15:04:00, שלומית
2023-10-18 15:03:00, יבול
2023-10-18 15:02:00, מגן
2023-10-18 14:59:00, נחל עוז
2023-10-18 14:55:00, נחל עוז
2023-10-18 13:51:00, מטווח ניר עם
2023-10-18 13:51:00, שדרות
2023-10-18 13:51:00, איבים
2023-10-18 13:51:00, ניר עם
2023-10-18 12:35:00, שדרות
2023-10-18 12:35:00, איבים
2023-10-18 12:35:00, ניר עם
2023-10-18 12:35:00, גבים
2023-10-18 12:35:00, מכללת ספיר
2023-10-18 12:33:00, כיסופים
2023-10-18 12:26:00, כיסופים
2023-10-18 11:09:00, כיסופים
2023-10-18 10:12:00, נחל עוז
2023-10-17 22:01:00, צפריה
2023-10-17 22:01:00, כפר חב''ד
2023-10-17 22:01:00, יגל
2023-10-17 22:01:00, בית דגן
2023-10-17 22:01:00, אחיעזר
2023-10-17 22:01:00, משמר השבעה
2023-10-17 22:01:00, תעשיון צריפין
2023-10-17 22:01:00,  ראשון לציון - מזרח
2023-10-17 22:00:00, רינתיה
2023-10-17 22:00:00, נחלים
2023-10-17 22:00:00, נופך
2023-10-17 22:00:00, מזור
2023-10-17 22:00:00, מגשימים
2023-10-17 22:00:00, בני עטרות
2023-10-17 22:00:00, בארות יצחק
2023-10-17 22:00:00, סביון
2023-10-17 22:00:00,  יהוד-מונוסון
2023-10-17 21:59:00, גן שורק
2023-10-17 21:59:00, פארק תעשיות פלמחים
2023-10-17 21:59:00, בן זכאי
2023-10-17 21:59:00, כפר הנגיד
2023-10-17 21:59:00, יבנה
2023-10-17 21:59:00, אזור תעשייה הדרומי אשקלון
2023-10-17 21:02:00, גיאה
2023-10-17 21:02:00, בת הדר
2023-10-17 21:02:00, בית שקמה
2023-10-17 21:02:00, אזור תעשייה הדרומי אשקלון
2023-10-17 21:02:00, אשקלון - דרום
2023-10-17 21:02:00, משען
2023-10-17 21:02:00, ברכיה
2023-10-17 21:02:00, אזור תעשייה צפוני אשקלון
2023-10-17 21:00:00, מבקיעים
2023-10-17 21:00:00, כרמיה
2023-10-17 21:00:00, נתיב העשרה
2023-10-17 20:27:00, עין הבשור
2023-10-17 20:27:00, מגן
2023-10-17 20:27:00, ניר עוז
2023-10-17 20:16:00, מלכיה
2023-10-17 20:16:00, דישון
2023-10-17 20:01:00, כרמיה
2023-10-17 20:01:00, זיקים
2023-10-17 20:01:00, אשקלון - צפון
2023-10-17 20:01:00, אשקלון - דרום
2023-10-17 20:00:00, גנות
2023-10-17 20:00:00, מקווה ישראל
2023-10-17 20:00:00, אזור תעשייה הדרומי אשקלון
2023-10-17 20:00:00, כפר חב''ד
2023-10-17 20:00:00, יגל
2023-10-17 20:00:00, זיתן
2023-10-17 20:00:00, אחיעזר
2023-10-17 20:00:00, תעשיון צריפין
2023-10-17 20:00:00, ניר צבי
2023-10-17 20:00:00, לוד
2023-10-17 20:00:00, נופך
2023-10-17 20:00:00, רמת גן - מזרח
2023-10-17 20:00:00, בני ברק
2023-10-17 20:00:00, משמר השבעה
2023-10-17 19:59:00, תעשיון חצב
2023-10-17 19:59:00, רינתיה
2023-10-17 19:59:00, ראש העין
2023-10-17 19:59:00, נחשונים
2023-10-17 19:59:00, מזור
2023-10-17 19:59:00, גבעת כ''ח
2023-10-17 19:59:00, בני עטרות
2023-10-17 19:59:00,  אלעד
2023-10-17 19:59:00, עדנים
2023-10-17 19:59:00, ירקונה
2023-10-17 19:59:00, הוד השרון
2023-10-17 19:59:00, פתח תקווה
2023-10-17 19:59:00, גבעת שמואל
2023-10-17 19:59:00, תל אביב - עבר הירקון
2023-10-17 19:59:00, תל אביב - מרכז העיר
2023-10-17 19:59:00, צפריה
2023-10-17 19:59:00,  חמד
2023-10-17 19:59:00, בית דגן
2023-10-17 19:59:00, גני תקווה
2023-10-17 19:59:00, קריית אונו
2023-10-17 19:59:00, סביון
2023-10-17 19:59:00, מעש
2023-10-17 19:59:00, יהוד-מונוסון
2023-10-17 19:59:00, אור יהודה
2023-10-17 19:59:00, רמת גן - מערב
2023-10-17 19:59:00, ראשון לציון - מערב
2023-10-17 19:59:00,  חולון
2023-10-17 19:59:00, גבעתיים
2023-10-17 19:59:00, אזור
2023-10-17 19:59:00, תל אביב - מזרח
2023-10-17 19:33:00, כפר הנגיד
2023-10-17 19:33:00, גאליה
2023-10-17 19:33:00, בית עובד
2023-10-17 19:33:00, אירוס
2023-10-17 19:33:00, פארק תעשיות פלמחים
2023-10-17 19:33:00, עיינות
2023-10-17 19:33:00, רחובות
2023-10-17 19:32:00, רמת גן - מערב
2023-10-17 19:32:00, מקווה ישראל
2023-10-17 19:32:00, גבעתיים
2023-10-17 19:32:00, תל אביב - מזרח
2023-10-17 19:32:00, גנות
2023-10-17 19:32:00, משמר השבעה
2023-10-17 19:32:00,  חמד
2023-10-17 19:32:00, נס ציונה
2023-10-17 19:32:00, ראשון לציון - מערב
2023-10-17 19:32:00, ראשון לציון - מזרח
2023-10-17 19:32:00, חולון
2023-10-17 19:32:00, אזור
2023-10-17 19:32:00, בת-ים
2023-10-17 19:32:00, תל אביב - דרום העיר ויפו
2023-10-17 19:29:00, שתולים
2023-10-17 19:29:00, שדה עוזיהו
2023-10-17 19:29:00, עזריקם
2023-10-17 19:29:00, אמונים
2023-10-17 19:28:00, ניצן
2023-10-17 19:28:00, בית עזרא
2023-10-17 19:28:00, אשדוד -יא
2023-10-17 19:28:00, מרינה
2023-10-17 19:28:00, סיט
2023-10-17 19:28:00, אשדוד - ח
2023-10-17 19:28:00, אזור תעשייה עד
2023-10-17 19:28:00,  הלום
2023-10-17 19:28:00, אשדוד - ג
2023-10-17 19:28:00, אשדוד - איזור תעשייה צפוני
2023-10-17 19:28:00, אשדוד - א
2023-10-17 19:28:00, קבוצת יבנה
2023-10-17 19:28:00, כרם ביבנה
2023-10-17 19:28:00, כפר אביב
2023-10-17 19:28:00, גן יבנה
2023-10-17 19:28:00, גן הדרום
2023-10-17 19:28:00, ביצרון
2023-10-17 19:28:00, מבקיעים
2023-10-17 19:28:00, אזור תעשייה הדרומי אשקלון
2023-10-17 19:02:00, נס ציונה
2023-10-17 19:02:00, באר יעקב
2023-10-17 19:02:00, נצר סרני
2023-10-17 19:02:00, אזור
2023-10-17 19:01:00, תעשיון צריפין
2023-10-17 19:01:00, בית דגן
2023-10-17 19:01:00, רמת גן - מערב
2023-10-17 19:01:00, רמת גן - מזרח
2023-10-17 19:01:00, קריית אונו
2023-10-17 19:01:00, פתח תקווה
2023-10-17 19:01:00, גבעת
2023-10-17 19:01:00,  שמואל
2023-10-17 19:01:00, בני ברק
2023-10-17 19:01:00, אור יהודה
2023-10-17 19:01:00, יגל
2023-10-17 19:01:00, אחיעזר
2023-10-17 19:01:00, מגשימים
2023-10-17 19:01:00, יהוד-מונוסון
2023-10-17 19:01:00, ראשון לציון - מערב
2023-10-17 19:01:00, חולון
2023-10-17 19:01:00, בת-ים
2023-10-17 19:01:00, צפריה
2023-10-17 19:01:00, כפר חב''ד
2023-10-17 19:01:00, ראשון לציון - מזרח
2023-10-17 19:00:00, תימורים
2023-10-17 19:00:00, קריית מלאכי
2023-10-17 19:00:00, כפר ורבורג
2023-10-17 19:00:00, באר טוביה
2023-10-17 19:00:00, אזור תעשייה באר טוביה
2023-10-17 19:00:00,  אביגדור
2023-10-17 19:00:00, שתולים
2023-10-17 19:00:00, שדה עוזיהו
2023-10-17 19:00:00, עזריקם
2023-10-17 19:00:00, אמונים
2023-10-17 19:00:00, אשדוד - ח
2023-10-17 19:00:00, אזור תעשייה עד הלום
2023-10-17 18:59:00, שפיר
2023-10-17 18:59:00, עין צורים
2023-10-17 18:59:00, משואות יצחק
2023-10-17 18:59:00, מרכז שפירא
2023-10-17 18:59:00, זרחיה
2023-10-17 18:59:00, נווה מבטח
2023-10-17 18:59:00, משגב דב
2023-10-17 18:59:00, גן יבנה
2023-10-17 18:59:00, ביצרון
2023-10-17 18:59:00, אזור תעשייה תימורים
2023-10-17 18:59:00, ערוגות
2023-10-17 18:59:00, ינון
2023-10-17 18:59:00, סעד
2023-10-17 18:59:00, נחל עוז
2023-10-17 18:59:00, כפר עזה
2023-10-17 18:59:00, פארק תעשייה ראם
2023-10-17 18:59:00, אורות
2023-10-17 18:59:00, שדרות
2023-10-17 18:59:00, איבים
2023-10-17 18:59:00, ניר עם
2023-10-17 18:48:00, אזור תעשייה הדרומי אשקלון
2023-10-17 18:32:00, יבנה
2023-10-17 18:31:00, נטעים
2023-10-17 18:31:00, גן שורק
2023-10-17 18:31:00, ראשון לציון - מערב
2023-10-17 18:31:00, ראשון לציון - מזרח
2023-10-17 18:31:00, פארק תעשיות
2023-10-17 18:31:00,  פלמחים
2023-10-17 18:13:00, אזור תעשייה הדרומי אשקלון
2023-10-17 18:13:00, מבקיעים
2023-10-17 18:13:00, כרמיה
2023-10-17 18:13:00, נתיב העשרה
2023-10-17 18:06:00, נטעים
2023-10-17 18:06:00, גן שורק
2023-10-17 18:05:00, גנות
2023-10-17 18:05:00, משמר השבעה
2023-10-17 18:05:00, בית דגן
2023-10-17 18:05:00, ראשון לציון - מערב
2023-10-17 18:05:00, ראשון לציון - מזרח
2023-10-17 18:05:00, פארק תעשיות פלמחים
2023-10-17 18:05:00, חולון
2023-10-17 17:30:00, מבטחים
2023-10-17 17:30:00, עמיעוז
2023-10-17 17:30:00, ישע
2023-10-17 17:00:00, שדה ניצן
2023-10-17 17:00:00, צוחר
2023-10-17 17:00:00, אוהד
2023-10-17 17:00:00, מבטחים
2023-10-17 17:00:00, עמיעוז
2023-10-17 17:00:00, ישע
2023-10-17 16:59:00, שדרות
2023-10-17 16:59:00, איבים
2023-10-17 16:59:00, ניר עם
2023-10-17 16:57:00, כיסופים
2023-10-17 16:45:00, כפר עזה
2023-10-17 16:39:00, קריית שמונה
2023-10-17 16:39:00, בית הלל
2023-10-17 16:23:00, עין השלושה
2023-10-17 16:04:00, בית הגדי
2023-10-17 16:04:00, נתיבות
2023-10-17 16:04:00, שוקדה
2023-10-17 16:04:00, עלומים
2023-10-17 16:04:00, כפר מימון ותושיה
2023-10-17 16:04:00, בארי
2023-10-17 16:00:00, כיסופים
2023-10-17 15:57:00, שדרות
2023-10-17 15:57:00, איבים
2023-10-17 15:57:00, ניר עם
2023-10-17 15:52:00, כיסופים
2023-10-17 15:52:00, עין השלושה
2023-10-17 14:56:00, כיסופים
2023-10-17 14:48:00, נחל עוז
2023-10-17 14:46:00, ניר עוז
2023-10-17 14:16:00, אשקלון - צפון
2023-10-17 14:16:00, אשקלון - דרום
2023-10-17 14:16:00, אזור תעשייה הדרומי אשקלון
2023-10-17 13:37:00, נטעים
2023-10-17 13:37:00, גן שורק
2023-10-17 13:37:00, בית חנן
2023-10-17 13:37:00, ראשון לציון - מערב
2023-10-17 13:37:00, ראשון לציון - מזרח
2023-10-17 13:37:00, פארק
2023-10-17 13:37:00,  תעשיות פלמחים
2023-10-17 13:09:00, נחל עוז
2023-10-17 11:34:00, באר שבע - צפון
2023-10-17 11:34:00, באר שבע - מערב
2023-10-17 11:34:00, תל שבע
2023-10-17 10:12:00, ניר עוז
2023-10-17 10:11:00, עין השלושה
2023-10-17 10:11:00, נירים
2023-10-17 08:46:00, צאלים
2023-10-16 21:43:00, נס ציונה
2023-10-16 21:43:00, נטעים
2023-10-16 21:43:00, גן שורק
2023-10-16 21:43:00, בית חנן
2023-10-16 21:43:00, אירוס
2023-10-16 21:43:00, פארק תעשיות פלמחים
2023-10-16 21:43:00, פלמחים
2023-10-16 21:42:00, אור יהודה
2023-10-16 21:42:00, רמת גן - מערב
2023-10-16 21:42:00, גבעתיים
2023-10-16 21:42:00, תל אביב - מרכז העיר
2023-10-16 21:42:00, תל אביב - מזרח
2023-10-16 21:42:00, תל אביב -
2023-10-16 21:42:00,  דרום העיר ויפו
2023-10-16 21:42:00, גנות
2023-10-16 21:42:00, משמר השבעה
2023-10-16 21:42:00, חמד
2023-10-16 21:42:00, בית דגן
2023-10-16 21:42:00, ראשון לציון - מזרח
2023-10-16 21:42:00, ראשון לציון - מערב
2023-10-16 21:42:00, מקווה ישראל
2023-10-16 21:42:00, חולון
2023-10-16 21:42:00, בת-ים
2023-10-16 21:42:00, אזור
2023-10-16 21:03:00, שדה עוזיהו
2023-10-16 21:03:00, עזר
2023-10-16 21:03:00, ניצן
2023-10-16 21:03:00, בית עזרא
2023-10-16 21:03:00, אמונים
2023-10-16 21:02:00, שתולים
2023-10-16 21:02:00, אשדוד - ח
2023-10-16 21:02:00, אזור תעשייה עד הלום
2023-10-16 21:02:00, גן יבנה
2023-10-16 21:02:00, גבים
2023-10-16 21:02:00, מכללת ספיר
2023-10-16 21:02:00, נווה מיכאל - רוגלית
2023-10-16 21:02:00, גבעות עדן
2023-10-16 21:02:00, שדרות
2023-10-16 21:02:00, איבים
2023-10-16 21:02:00, ניר עם
2023-10-16 21:00:00, עין השלושה
2023-10-16 20:57:00, סעד
2023-10-16 20:57:00, כפר עזה
